source,state,year,county_fips,expected_records,fetched_records,retained_records,duplicate_records,invalid_date_count,invalid_geography_count,observed_min_date,observed_max_date,request_complete,coverage_valid,failure_reasons,source_url,source_checksum,unresolvable_geography_count,unresolvable_date_count
WI_COMMUNITY_MAPS,55,2015,55059,4099,4099,4099,0,0,0,2015-01-01,2015-12-31,True,True,,Wisconsin Community Maps county-year API,,0,0
WI_COMMUNITY_MAPS,55,2015,55061,471,471,471,0,0,0,2015-01-01,2015-12-28,True,True,,Wisconsin Community Maps county-year API,,0,0
WI_COMMUNITY_MAPS,55,2015,55063,3647,3647,3647,0,0,0,2015-01-01,2015-12-31,True,True,,Wisconsin Community Maps county-year API,,0,0
WI_COMMUNITY_MAPS,55,2015,55065,560,560,560,0,0,0,2015-01-01,2015-12-31,True,True,,Wisconsin Community Maps county-year API,,0,0
WI_COMMUNITY_MAPS,55,2015,55067,407,407,407,0,0,0,2015-01-01,2015-12-31,True,True,,Wisconsin Community Maps county-year API,,0,0
WI_COMMUNITY_MAPS,55,2015,55069,791,791,791,0,0,0,2015-01-01,2015-12-31,True,True,,Wisconsin Community Maps county-year API,,0,0
WI_COMMUNITY_MAPS,55,2015,55071,2169,2169,2169,0,0,0,2015-01-01,2015-12-31,True,True,,Wisconsin Community Maps county-year API,,0,0
WI_COMMUNITY_MAPS,55,2015,55073,3291,3291,3291,0,0,0,2015-01-01,2015-12-31,True,True,,Wisconsin Community Maps county-year API,,0,0
WI_COMMUNITY_MAPS,55,2015,55075,925,925,925,0,0,0,2015-01-01,2015-12-31,True,True,,Wisconsin Community Maps county-year API,,0,0
WI_COMMUNITY_MAPS,55,2015,55077,418,418,418,0,0,0,2015-01-01,2015-12-29,True,True,,Wisconsin Community Maps county-year API,,0,0
WI_COMMUNITY_MAPS,55,2015,55078,56,56,56,0,0,0,2015-01-01,2015-12-28,True,True,,Wisconsin Community Maps county-year API,,0,0
WI_COMMUNITY_MAPS,55,2015,55079,26207,26207,26207,0,0,0,2015-01-01,2015-12-31,True,True,,Wisconsin Community Maps county-year API,,0,0
WI_COMMUNITY_MAPS,55,2015,55081,1352,1352,1352,0,0,0,2015-01-01,2015-12-31,True,True,,Wisconsin Community Maps county-year API,,0,0
WI_COMMUNITY_MAPS,55,2015,55083,418,418,418,0,0,0,2015-01-01,2015-12-31,True,True,,Wisconsin Community Maps county-year API,,0,0
WI_COMMUNITY_MAPS,55,2015,55085,959,959,959,0,0,0,2015-01-01,2015-12-31,True,True,,Wisconsin Community Maps county-year API,,0,0
WI_COMMUNITY_MAPS,55,2015,55087,4125,4125,4125,0,0,0,2015-01-01,2015-12-31,True,True,,Wisconsin Community Maps county-year API,,0,0
WI_COMMUNITY_MAPS,55,2015,55089,1736,1736,1736,0,0,0,2015-01-01,2015-12-31,True,True,,Wisconsin Community Maps county-year API,,0,0
WI_COMMUNITY_MAPS,55,2015,55091,148,148,148,0,0,0,2015-01-01,2015-12-31,True,True,,Wisconsin Community Maps county-year API,,0,0
WI_COMMUNITY_MAPS,55,2015,55093,556,556,556,0,0,0,2015-01-04,2015-12-31,True,True,,Wisconsin Community Maps county-year API,,0,0
WI_COMMUNITY_MAPS,55,2015,55095,677,677,677,0,0,0,2015-01-01,2015-12-31,True,True,,Wisconsin Community Maps county-year API,,0,0
WI_COMMUNITY_MAPS,55,2015,55097,1381,1381,1381,0,0,0,2015-01-01,2015-12-31,True,True,,Wisconsin Community Maps county-year API,,0,0
WI_COMMUNITY_MAPS,55,2015,55099,198,198,198,0,0,0,2015-01-03,2015-12-31,True,True,,Wisconsin Community Maps county-year API,,0,0
WI_COMMUNITY_MAPS,55,2015,55101,4826,4826,4826,0,0,0,2015-01-01,2015-12-31,True,True,,Wisconsin Community Maps county-year API,,0,0
WI_COMMUNITY_MAPS,55,2015,55103,531,531,531,0,0,0,2015-01-04,2015-12-31,True,True,,Wisconsin Community Maps county-year API,,0,0
WI_COMMUNITY_MAPS,55,2015,55105,4041,4041,4041,0,0,0,2015-01-01,2015-12-31,True,True,,Wisconsin Community Maps county-year API,,0,0
WI_COMMUNITY_MAPS,55,2015,55107,257,257,257,0,0,0,2015-01-01,2015-12-31,True,True,,Wisconsin Community Maps county-year API,,0,0
WI_COMMUNITY_MAPS,55,2015,55109,2212,2212,2212,0,0,0,2015-01-01,2015-12-31,True,True,,Wisconsin Community Maps county-year API,,0,0
WI_COMMUNITY_MAPS,55,2015,55111,1994,1994,1994,0,0,0,2015-01-01,2015-12-31,True,True,,Wisconsin Community Maps county-year API,,0,0
WI_COMMUNITY_MAPS,55,2015,55113,309,309,309,0,0,0,2015-01-01,2015-12-27,True,True,,Wisconsin Community Maps county-year API,,0,0
WI_COMMUNITY_MAPS,55,2015,55115,1323,1323,1323,0,0,0,2015-01-01,2015-12-31,True,True,,Wisconsin Community Maps county-year API,,0,0
WI_COMMUNITY_MAPS,55,2015,55117,2124,2124,2124,0,0,0,2015-01-01,2015-12-31,True,True,,Wisconsin Community Maps county-year API,,0,0
WI_COMMUNITY_MAPS,55,2015,55119,452,452,452,0,0,0,2015-01-02,2015-12-31,True,True,,Wisconsin Community Maps county-year API,,0,0
WI_COMMUNITY_MAPS,55,2015,55121,522,522,522,0,0,0,2015-01-01,2015-12-31,True,True,,Wisconsin Community Maps county-year API,,0,0
WI_COMMUNITY_MAPS,55,2015,55123,871,871,871,0,0,0,2015-01-01,2015-12-31,True,True,,Wisconsin Community Maps county-year API,,0,0
WI_COMMUNITY_MAPS,55,2015,55125,550,550,550,0,0,0,2015-01-01,2015-12-31,True,True,,Wisconsin Community Maps county-year API,,0,0
WI_COMMUNITY_MAPS,55,2015,55127,1954,1954,1954,0,0,0,2015-01-01,2015-12-31,True,True,,Wisconsin Community Maps county-year API,,0,0
WI_COMMUNITY_MAPS,55,2015,55129,342,342,342,0,0,0,2015-01-01,2015-12-31,True,True,,Wisconsin Community Maps county-year API,,0,0
WI_COMMUNITY_MAPS,55,2015,55131,3609,3609,3609,0,0,0,2015-01-01,2015-12-31,True,True,,Wisconsin Community Maps county-year API,,0,0
WI_COMMUNITY_MAPS,55,2015,55133,8336,8336,8336,0,0,0,2015-01-01,2015-12-31,True,True,,Wisconsin Community Maps county-year API,,0,0
WI_COMMUNITY_MAPS,55,2015,55135,1445,1445,1445,0,0,0,2015-01-01,2015-12-31,True,True,,Wisconsin Community Maps county-year API,,0,0
WI_COMMUNITY_MAPS,55,2015,55137,635,635,635,0,0,0,2015-01-01,2015-12-31,True,True,,Wisconsin Community Maps county-year API,,0,0
WI_COMMUNITY_MAPS,55,2015,55139,4078,4078,4078,0,0,0,2015-01-01,2015-12-31,True,True,,Wisconsin Community Maps county-year API,,0,0
WI_COMMUNITY_MAPS,55,2015,55141,1392,1392,1392,0,0,0,2015-01-01,2015-12-31,True,True,,Wisconsin Community Maps county-year API,,0,0
WI_COMMUNITY_MAPS,55,2016,55001,447,447,447,0,0,0,2016-01-01,2016-12-30,True,True,,Wisconsin Community Maps county-year API,,0,0
WI_COMMUNITY_MAPS,55,2016,55003,333,333,333,0,0,0,2016-01-01,2016-12-30,True,True,,Wisconsin Community Maps county-year API,,0,0
WI_COMMUNITY_MAPS,55,2016,55005,912,912,912,0,0,0,2016-01-01,2016-12-31,True,True,,Wisconsin Community Maps county-year API,,0,0
WI_COMMUNITY_MAPS,55,2016,55007,364,364,364,0,0,0,2016-01-01,2016-12-31,True,True,,Wisconsin Community Maps county-year API,,0,0
WI_COMMUNITY_MAPS,55,2016,55009,4248,4248,4248,0,0,0,2016-01-01,2016-12-31,True,True,,Wisconsin Community Maps county-year API,,0,0
WI_COMMUNITY_MAPS,55,2016,55011,273,273,273,0,0,0,2016-01-01,2016-12-30,True,True,,Wisconsin Community Maps county-year API,,0,0
WI_COMMUNITY_MAPS,55,2016,55013,284,284,284,0,0,0,2016-01-01,2016-12-31,True,True,,Wisconsin Community Maps county-year API,,0,0
WI_COMMUNITY_MAPS,55,2016,55015,896,896,896,0,0,0,2016-01-01,2016-12-31,True,True,,Wisconsin Community Maps county-year API,,0,0
WI_COMMUNITY_MAPS,55,2016,55017,1453,1453,1453,0,0,0,2016-01-01,2016-12-31,True,True,,Wisconsin Community Maps county-year API,,0,0
WI_COMMUNITY_MAPS,55,2016,55019,635,635,635,0,0,0,2016-01-03,2016-12-31,True,True,,Wisconsin Community Maps county-year API,,0,0
WI_COMMUNITY_MAPS,55,2016,55021,1566,1566,1566,0,0,0,2016-01-01,2016-12-31,True,True,,Wisconsin Community Maps county-year API,,0,0
WI_COMMUNITY_MAPS,55,2016,55023,386,386,386,0,0,0,2016-01-02,2016-12-31,True,True,,Wisconsin Community Maps county-year API,,0,0
WI_COMMUNITY_MAPS,55,2016,55025,13276,13276,13276,0,0,0,2016-01-01,2016-12-31,True,True,,Wisconsin Community Maps county-year API,,0,0
WI_COMMUNITY_MAPS,55,2016,55027,1779,1779,1779,0,0,0,2016-01-01,2016-12-30,True,True,,Wisconsin Community Maps county-year API,,0,0
WI_COMMUNITY_MAPS,55,2016,55029,982,982,982,0,0,0,2016-01-01,2016-12-31,True,True,,Wisconsin Community Maps county-year API,,0,0
WI_COMMUNITY_MAPS,55,2016,55031,816,816,816,0,0,0,2016-01-01,2016-12-30,True,True,,Wisconsin Community Maps county-year API,,0,0
WI_COMMUNITY_MAPS,55,2016,55033,922,922,922,0,0,0,2016-01-01,2016-12-30,True,True,,Wisconsin Community Maps county-year API,,0,0
WI_COMMUNITY_MAPS,55,2016,55035,2816,2816,2816,0,0,0,2016-01-01,2016-12-31,True,True,,Wisconsin Community Maps county-year API,,0,0
WI_COMMUNITY_MAPS,55,2016,55037,116,116,116,0,0,0,2016-01-04,2016-12-28,True,True,,Wisconsin Community Maps county-year API,,0,0
WI_COMMUNITY_MAPS,55,2016,55039,2611,2611,2611,0,0,0,2016-01-01,2016-12-31,True,True,,Wisconsin Community Maps county-year API,,0,0
WI_COMMUNITY_MAPS,55,2016,55041,216,216,216,0,0,0,2016-01-01,2016-12-31,True,True,,Wisconsin Community Maps county-year API,,0,0
WI_COMMUNITY_MAPS,55,2016,55043,1381,1381,1381,0,0,0,2016-01-01,2016-12-31,True,True,,Wisconsin Community Maps county-year API,,0,0
WI_COMMUNITY_MAPS,55,2016,55045,886,886,886,0,0,0,2016-01-01,2016-12-31,True,True,,Wisconsin Community Maps county-year API,,0,0
WI_COMMUNITY_MAPS,55,2016,55047,497,497,497,0,0,0,2016-01-01,2016-12-31,True,True,,Wisconsin Community Maps county-year API,,0,0
WI_COMMUNITY_MAPS,55,2016,55049,444,444,444,0,0,0,2016-01-01,2016-12-29,True,True,,Wisconsin Community Maps county-year API,,0,0
WI_COMMUNITY_MAPS,55,2016,55051,77,77,77,0,0,0,2016-01-05,2016-12-27,True,True,,Wisconsin Community Maps county-year API,,0,0
WI_COMMUNITY_MAPS,55,2016,55053,642,642,642,0,0,0,2016-01-02,2016-12-31,True,True,,Wisconsin Community Maps county-year API,,0,0
WI_COMMUNITY_MAPS,55,2016,55055,1919,1919,1919,0,0,0,2016-01-01,2016-12-31,True,True,,Wisconsin Community Maps county-year API,,0,0
WI_COMMUNITY_MAPS,55,2016,55057,854,854,854,0,0,0,2016-01-01,2016-12-31,True,True,,Wisconsin Community Maps county-year API,,0,0
WI_COMMUNITY_MAPS,55,2016,55059,4406,4406,4406,0,0,0,2016-01-01,2016-12-31,True,True,,Wisconsin Community Maps county-year API,,0,0
WI_COMMUNITY_MAPS,55,2016,55061,551,551,551,0,0,0,2016-01-01,2016-12-31,True,True,,Wisconsin Community Maps county-year API,,0,0
WI_COMMUNITY_MAPS,55,2016,55063,3820,3820,3820,0,0,0,2016-01-01,2016-12-31,True,True,,Wisconsin Community Maps county-year API,,0,0
WI_COMMUNITY_MAPS,55,2016,55065,575,575,575,0,0,0,2016-01-01,2016-12-30,True,True,,Wisconsin Community Maps county-year API,,0,0
WI_COMMUNITY_MAPS,55,2016,55067,464,464,464,0,0,0,2016-01-01,2016-12-31,True,True,,Wisconsin Community Maps county-year API,,0,0
WI_COMMUNITY_MAPS,55,2016,55069,757,757,757,0,0,0,2016-01-01,2016-12-31,True,True,,Wisconsin Community Maps county-year API,,0,0
WI_COMMUNITY_MAPS,55,2016,55071,2375,2375,2375,0,0,0,2016-01-01,2016-12-31,True,True,,Wisconsin Community Maps county-year API,,0,0
WI_COMMUNITY_MAPS,55,2016,55073,3622,3622,3622,0,0,0,2016-01-01,2016-12-31,True,True,,Wisconsin Community Maps county-year API,,0,0
WI_COMMUNITY_MAPS,55,2016,55075,940,940,940,0,0,0,2016-01-01,2016-12-30,True,True,,Wisconsin Community Maps county-year API,,0,0
WI_COMMUNITY_MAPS,55,2016,55077,398,398,398,0,0,0,2016-01-02,2016-12-31,True,True,,Wisconsin Community Maps county-year API,,0,0
WI_COMMUNITY_MAPS,55,2016,55078,40,40,40,0,0,0,2016-01-09,2016-12-26,True,True,,Wisconsin Community Maps county-year API,,0,0
WI_COMMUNITY_MAPS,55,2016,55079,27084,27084,27084,0,0,0,2016-01-01,2016-12-31,True,True,,Wisconsin Community Maps county-year API,,0,0
WI_COMMUNITY_MAPS,55,2016,55081,1390,1390,1390,0,0,0,2016-01-01,2016-12-31,True,True,,Wisconsin Community Maps county-year API,,0,0
WI_COMMUNITY_MAPS,55,2016,55083,442,442,442,0,0,0,2016-01-02,2016-12-31,True,True,,Wisconsin Community Maps county-year API,,0,0
WI_COMMUNITY_MAPS,55,2016,55085,1160,1160,1160,0,0,0,2016-01-01,2016-12-31,True,True,,Wisconsin Community Maps county-year API,,0,0
WI_COMMUNITY_MAPS,55,2016,55087,4463,4463,4463,0,0,0,2016-01-01,2016-12-31,True,True,,Wisconsin Community Maps county-year API,,0,0
WI_COMMUNITY_MAPS,55,2016,55089,1816,1816,1816,0,0,0,2016-01-01,2016-12-31,True,True,,Wisconsin Community Maps county-year API,,0,0
WI_COMMUNITY_MAPS,55,2016,55091,150,150,150,0,0,0,2016-01-01,2016-12-31,True,True,,Wisconsin Community Maps county-year API,,0,0
WI_COMMUNITY_MAPS,55,2016,55093,567,567,567,0,0,0,2016-01-01,2016-12-30,True,True,,Wisconsin Community Maps county-year API,,0,0
WI_COMMUNITY_MAPS,55,2016,55095,734,734,734,0,0,0,2016-01-01,2016-12-31,True,True,,Wisconsin Community Maps county-year API,,0,0
WI_COMMUNITY_MAPS,55,2016,55097,1493,1493,1493,0,0,0,2016-01-01,2016-12-31,True,True,,Wisconsin Community Maps county-year API,,0,0
WI_COMMUNITY_MAPS,55,2016,55099,216,216,216,0,0,0,2016-01-03,2016-12-31,True,True,,Wisconsin Community Maps county-year API,,0,0
WI_COMMUNITY_MAPS,55,2016,55101,4879,4879,4879,0,0,0,2016-01-01,2016-12-31,True,True,,Wisconsin Community Maps county-year API,,0,0
WI_COMMUNITY_MAPS,55,2016,55103,521,521,521,0,0,0,2016-01-02,2016-12-31,True,True,,Wisconsin Community Maps county-year API,,0,0
WI_COMMUNITY_MAPS,55,2016,55105,4589,4589,4589,0,0,0,2016-01-01,2016-12-31,True,True,,Wisconsin Community Maps county-year API,,0,0
WI_COMMUNITY_MAPS,55,2016,55107,272,272,272,0,0,0,2016-01-01,2016-12-31,True,True,,Wisconsin Community Maps county-year API,,0,0
WI_COMMUNITY_MAPS,55,2016,55109,2357,2357,2357,0,0,0,2016-01-01,2016-12-31,True,True,,Wisconsin Community Maps county-year API,,0,0
WI_COMMUNITY_MAPS,55,2016,55111,2011,2011,2011,0,0,0,2016-01-01,2016-12-31,True,True,,Wisconsin Community Maps county-year API,,0,0
WI_COMMUNITY_MAPS,55,2016,55113,343,343,343,0,0,0,2016-01-01,2016-12-30,True,True,,Wisconsin Community Maps county-year API,,0,0
WI_COMMUNITY_MAPS,55,2016,55115,1327,1327,1327,0,0,0,2016-01-01,2016-12-31,True,True,,Wisconsin Community Maps county-year API,,0,0
WI_COMMUNITY_MAPS,55,2016,55117,2942,2942,2942,0,0,0,2016-01-01,2016-12-31,True,True,,Wisconsin Community Maps county-year API,,0,0
WI_COMMUNITY_MAPS,55,2016,55119,440,440,440,0,0,0,2016-01-01,2016-12-31,True,True,,Wisconsin Community Maps county-year API,,0,0
WI_COMMUNITY_MAPS,55,2016,55121,593,593,593,0,0,0,2016-01-04,2016-12-30,True,True,,Wisconsin Community Maps county-year API,,0,0
WI_COMMUNITY_MAPS,55,2016,55123,885,885,885,0,0,0,2016-01-01,2016-12-31,True,True,,Wisconsin Community Maps county-year API,,0,0
WI_COMMUNITY_MAPS,55,2016,55125,663,663,663,0,0,0,2016-01-01,2016-12-31,True,True,,Wisconsin Community Maps county-year API,,0,0
WI_COMMUNITY_MAPS,55,2016,55127,2206,2206,2206,0,0,0,2016-01-01,2016-12-31,True,True,,Wisconsin Community Maps county-year API,,0,0
WI_COMMUNITY_MAPS,55,2016,55129,395,395,395,0,0,0,2016-01-02,2016-12-30,True,True,,Wisconsin Community Maps county-year API,,0,0
WI_COMMUNITY_MAPS,55,2016,55131,3860,3860,3860,0,0,0,2016-01-01,2016-12-31,True,True,,Wisconsin Community Maps county-year API,,0,0
WI_COMMUNITY_MAPS,55,2016,55133,9189,9189,9189,0,0,0,2016-01-01,2016-12-31,True,True,,Wisconsin Community Maps county-year API,,0,0
WI_COMMUNITY_MAPS,55,2016,55135,1468,1468,1468,0,0,0,2016-01-01,2016-12-31,True,True,,Wisconsin Community Maps county-year API,,0,0
WI_COMMUNITY_MAPS,55,2016,55137,771,771,771,0,0,0,2016-01-01,2016-12-31,True,True,,Wisconsin Community Maps county-year API,,0,0
WI_COMMUNITY_MAPS,55,2016,55139,4379,4379,4379,0,0,0,2016-01-01,2016-12-31,True,True,,Wisconsin Community Maps county-year API,,0,0
WI_COMMUNITY_MAPS,55,2016,55141,1432,1432,1432,0,0,0,2016-01-01,2016-12-31,True,True,,Wisconsin Community Maps county-year API,,0,0
WI_COMMUNITY_MAPS,55,2017,55001,483,483,483,0,0,0,2017-01-02,2017-12-31,True,True,,Wisconsin Community Maps county-year API,,0,0
WI_COMMUNITY_MAPS,55,2017,55003,359,359,359,0,0,0,2017-01-01,2017-12-31,True,True,,Wisconsin Community Maps county-year API,,0,0
WI_COMMUNITY_MAPS,55,2017,55005,876,876,876,0,0,0,2017-01-02,2017-12-31,True,True,,Wisconsin Community Maps county-year API,,0,0
WI_COMMUNITY_MAPS,55,2017,55007,401,401,401,0,0,0,2017-01-03,2017-12-31,True,True,,Wisconsin Community Maps county-year API,,0,0
WI_COMMUNITY_MAPS,55,2017,55009,4173,4173,4173,0,0,0,2017-01-01,2017-12-31,True,True,,Wisconsin Community Maps county-year API,,0,0
WI_COMMUNITY_MAPS,55,2017,55011,284,284,284,0,0,0,2017-01-01,2017-12-29,True,True,,Wisconsin Community Maps county-year API,,0,0
WI_COMMUNITY_MAPS,55,2017,55013,312,312,312,0,0,0,2017-01-01,2017-12-31,True,True,,Wisconsin Community Maps county-year API,,0,0
WI_COMMUNITY_MAPS,55,2017,55015,914,914,914,0,0,0,2017-01-01,2017-12-31,True,True,,Wisconsin Community Maps county-year API,,0,0
WI_COMMUNITY_MAPS,55,2017,55017,1427,1427,1427,0,0,0,2017-01-01,2017-12-31,True,True,,Wisconsin Community Maps county-year API,,0,0
WI_COMMUNITY_MAPS,55,2017,55019,552,552,552,0,0,0,2017-01-01,2017-12-31,True,True,,Wisconsin Community Maps county-year API,,0,0
WI_COMMUNITY_MAPS,55,2017,55021,1495,1495,1495,0,0,0,2017-01-01,2017-12-31,True,True,,Wisconsin Community Maps county-year API,,0,0
WI_COMMUNITY_MAPS,55,2017,55023,373,373,373,0,0,0,2017-01-01,2017-12-31,True,True,,Wisconsin Community Maps county-year API,,0,0
WI_COMMUNITY_MAPS,55,2017,55025,12130,12130,12130,0,0,0,2017-01-01,2017-12-31,True,True,,Wisconsin Community Maps county-year API,,0,0
WI_COMMUNITY_MAPS,55,2017,55027,1581,1581,1581,0,0,0,2017-01-01,2017-12-31,True,True,,Wisconsin Community Maps county-year API,,0,0
WI_COMMUNITY_MAPS,55,2017,55029,907,907,907,0,0,0,2017-01-01,2017-12-31,True,True,,Wisconsin Community Maps county-year API,,0,0
WI_COMMUNITY_MAPS,55,2017,55031,858,858,858,0,0,0,2017-01-01,2017-12-31,True,True,,Wisconsin Community Maps county-year API,,0,0
WI_COMMUNITY_MAPS,55,2017,55033,870,870,870,0,0,0,2017-01-01,2017-12-31,True,True,,Wisconsin Community Maps county-year API,,0,0
WI_COMMUNITY_MAPS,55,2017,55035,2870,2870,2870,0,0,0,2017-01-01,2017-12-31,True,True,,Wisconsin Community Maps county-year API,,0,0
WI_COMMUNITY_MAPS,55,2017,55037,136,136,136,0,0,0,2017-01-01,2017-12-31,True,True,,Wisconsin Community Maps county-year API,,0,0
WI_COMMUNITY_MAPS,55,2017,55039,2710,2710,2710,0,0,0,2017-01-01,2017-12-31,True,True,,Wisconsin Community Maps county-year API,,0,0
WI_COMMUNITY_MAPS,55,2017,55041,179,179,179,0,0,0,2017-01-01,2017-12-30,True,True,,Wisconsin Community Maps county-year API,,0,0
WI_COMMUNITY_MAPS,55,2017,55043,1313,1313,1313,0,0,0,2017-01-01,2017-12-31,True,True,,Wisconsin Community Maps county-year API,,0,0
WI_COMMUNITY_MAPS,55,2017,55045,752,752,752,0,0,0,2017-01-01,2017-12-31,True,True,,Wisconsin Community Maps county-year API,,0,0
WI_COMMUNITY_MAPS,55,2017,55047,469,469,469,0,0,0,2017-01-01,2017-12-30,True,True,,Wisconsin Community Maps county-year API,,0,0
WI_COMMUNITY_MAPS,55,2017,55049,481,481,481,0,0,0,2017-01-01,2017-12-31,True,True,,Wisconsin Community Maps county-year API,,0,0
WI_COMMUNITY_MAPS,55,2017,55051,81,81,81,0,0,0,2017-01-11,2017-12-31,True,True,,Wisconsin Community Maps county-year API,,0,0
WI_COMMUNITY_MAPS,55,2017,55053,612,612,612,0,0,0,2017-01-01,2017-12-31,True,True,,Wisconsin Community Maps county-year API,,0,0
WI_COMMUNITY_MAPS,55,2017,55055,1848,1848,1848,0,0,0,2017-01-01,2017-12-31,True,True,,Wisconsin Community Maps county-year API,,0,0
WI_COMMUNITY_MAPS,55,2017,55057,828,828,828,0,0,0,2017-01-01,2017-12-31,True,True,,Wisconsin Community Maps county-year API,,0,0
WI_COMMUNITY_MAPS,55,2017,55059,4264,4264,4264,0,0,0,2017-01-01,2017-12-31,True,True,,Wisconsin Community Maps county-year API,,0,0
WI_COMMUNITY_MAPS,55,2017,55061,505,505,505,0,0,0,2017-01-01,2017-12-31,True,True,,Wisconsin Community Maps county-year API,,0,0
WI_COMMUNITY_MAPS,55,2017,55063,3532,3532,3532,0,0,0,2017-01-01,2017-12-31,True,True,,Wisconsin Community Maps county-year API,,0,0
WI_COMMUNITY_MAPS,55,2017,55065,559,559,559,0,0,0,2017-01-03,2017-12-31,True,True,,Wisconsin Community Maps county-year API,,0,0
WI_COMMUNITY_MAPS,55,2017,55067,532,532,532,0,0,0,2017-01-02,2017-12-31,True,True,,Wisconsin Community Maps county-year API,,0,0
WI_COMMUNITY_MAPS,55,2017,55069,866,866,866,0,0,0,2017-01-02,2017-12-30,True,True,,Wisconsin Community Maps county-year API,,0,0
WI_COMMUNITY_MAPS,55,2017,55071,2377,2377,2377,0,0,0,2017-01-01,2017-12-31,True,True,,Wisconsin Community Maps county-year API,,0,0
WI_COMMUNITY_MAPS,55,2017,55073,3349,3349,3349,0,0,0,2017-01-01,2017-12-31,True,True,,Wisconsin Community Maps county-year API,,0,0
WI_COMMUNITY_MAPS,55,2017,55075,933,933,933,0,0,0,2017-01-01,2017-12-31,True,True,,Wisconsin Community Maps county-year API,,0,0
WI_COMMUNITY_MAPS,55,2017,55077,430,430,430,0,0,0,2017-01-03,2017-12-31,True,True,,Wisconsin Community Maps county-year API,,0,0
WI_COMMUNITY_MAPS,55,2017,55078,36,36,36,0,0,0,2017-01-11,2017-12-29,True,True,,Wisconsin Community Maps county-year API,,0,0
WI_COMMUNITY_MAPS,55,2017,55079,26494,26494,26494,0,0,0,2017-01-01,2017-12-31,True,True,,Wisconsin Community Maps county-year API,,0,0
WI_COMMUNITY_MAPS,55,2017,55081,1385,1385,1385,0,0,0,2017-01-02,2017-12-31,True,True,,Wisconsin Community Maps county-year API,,0,0
WI_COMMUNITY_MAPS,55,2017,55083,996,996,996,0,0,0,2017-01-01,2017-12-31,True,True,,Wisconsin Community Maps county-year API,,0,0
WI_COMMUNITY_MAPS,55,2017,55085,1026,1026,1026,0,0,0,2017-01-02,2017-12-31,True,True,,Wisconsin Community Maps county-year API,,0,0
WI_COMMUNITY_MAPS,55,2017,55087,4276,4276,4276,0,0,0,2017-01-01,2017-12-31,True,True,,Wisconsin Community Maps county-year API,,0,0
WI_COMMUNITY_MAPS,55,2017,55089,1697,1697,1697,0,0,0,2017-01-01,2017-12-31,True,True,,Wisconsin Community Maps county-year API,,0,0
WI_COMMUNITY_MAPS,55,2017,55091,134,134,134,0,0,0,2017-01-04,2017-12-31,True,True,,Wisconsin Community Maps county-year API,,0,0
WI_COMMUNITY_MAPS,55,2017,55093,554,554,554,0,0,0,2017-01-02,2017-12-31,True,True,,Wisconsin Community Maps county-year API,,0,0
WI_COMMUNITY_MAPS,55,2017,55095,706,706,706,0,0,0,2017-01-01,2017-12-31,True,True,,Wisconsin Community Maps county-year API,,0,0
WI_COMMUNITY_MAPS,55,2017,55097,1570,1570,1570,0,0,0,2017-01-01,2017-12-31,True,True,,Wisconsin Community Maps county-year API,,0,0
WI_COMMUNITY_MAPS,55,2017,55099,192,192,192,0,0,0,2017-01-01,2017-12-31,True,True,,Wisconsin Community Maps county-year API,,0,0
WI_COMMUNITY_MAPS,55,2017,55101,4867,4867,4867,0,0,0,2017-01-01,2017-12-31,True,True,,Wisconsin Community Maps county-year API,,0,0
WI_COMMUNITY_MAPS,55,2017,55103,480,480,480,0,0,0,2017-01-01,2017-12-29,True,True,,Wisconsin Community Maps county-year API,,0,0
WI_COMMUNITY_MAPS,55,2017,55105,4205,4205,4205,0,0,0,2017-01-01,2017-12-31,True,True,,Wisconsin Community Maps county-year API,,0,0
WI_COMMUNITY_MAPS,55,2017,55107,231,231,231,0,0,0,2017-01-01,2017-12-29,True,True,,Wisconsin Community Maps county-year API,,0,0
WI_COMMUNITY_MAPS,55,2017,55109,2295,2295,2295,0,0,0,2017-01-01,2017-12-31,True,True,,Wisconsin Community Maps county-year API,,0,0
WI_COMMUNITY_MAPS,55,2017,55111,1927,1927,1927,0,0,0,2017-01-01,2017-12-31,True,True,,Wisconsin Community Maps county-year API,,0,0
WI_COMMUNITY_MAPS,55,2017,55113,314,314,314,0,0,0,2017-01-01,2017-12-30,True,True,,Wisconsin Community Maps county-year API,,0,0
WI_COMMUNITY_MAPS,55,2017,55115,1499,1499,1499,0,0,0,2017-01-01,2017-12-31,True,True,,Wisconsin Community Maps county-year API,,0,0
WI_COMMUNITY_MAPS,55,2017,55117,2867,2867,2867,0,0,0,2017-01-01,2017-12-31,True,True,,Wisconsin Community Maps county-year API,,0,0
WI_COMMUNITY_MAPS,55,2017,55119,461,461,461,0,0,0,2017-01-01,2017-12-31,True,True,,Wisconsin Community Maps county-year API,,0,0
WI_COMMUNITY_MAPS,55,2017,55121,484,484,484,0,0,0,2017-01-01,2017-12-31,True,True,,Wisconsin Community Maps county-year API,,0,0
WI_COMMUNITY_MAPS,55,2017,55123,829,829,829,0,0,0,2017-01-01,2017-12-31,True,True,,Wisconsin Community Maps county-year API,,0,0
WI_COMMUNITY_MAPS,55,2017,55125,557,557,557,0,0,0,2017-01-01,2017-12-31,True,True,,Wisconsin Community Maps county-year API,,0,0
